"id","worker_id","username","room_id","latest_conversation_summary","create_date","local_time","condition","after_farewell_duration","after_farewell_n_msgs","chatbot_farewell_message","chat_duration","sent_farewell_message","actual_end_date","clicked_on_end_button_dates","user_sent_farewell_date","exceeded_time_limit","after_farewell_n_words"
394,"Anonymized","Anonymized",365,"Anonymized","2025-06-03 00:01:20.912 +0300","America/New_York","intervention",71,3,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 00:27:16.066 +0300","[1748899634059]","2025-06-03 00:26:04.226 +0300","false",3
341,"Anonymized","Anonymized",307,"Anonymized","2025-06-02 23:23:25.676 +0300","America/New_York","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-02 23:40:05.193 +0300","[1748896801837]","2025-06-02 23:39:58.622 +0300","false",0
336,"Anonymized","Anonymized",300,"Anonymized","2025-06-02 23:20:53.473 +0300","America/New_York","intervention",41,2,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-02 23:41:23.221 +0300","[1748896881754]","2025-06-02 23:40:41.262 +0300","false",8
915,"Anonymized","Anonymized",NA,"Anonymized","2025-06-03 06:56:27.810 +0300","","control",0,0,"","short","false","","","","false",0
676,"Anonymized","Anonymized",619,"Anonymized","2025-06-03 05:03:43.039 +0300","America/Chicago","control",16,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 05:10:40.656 +0300","[1748916637722]","2025-06-03 05:10:24.313 +0300","false",0
279,"Anonymized","Anonymized",248,"Anonymized","2025-06-02 23:02:00.009 +0300","America/New_York","intervention",348,7,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-02 23:27:22.648 +0300","[1748896039202]","2025-06-02 23:21:34.385 +0300","false",58
1239,"Anonymized","Anonymized",1129,"Anonymized","2025-06-04 13:45:43.275 +0300","America/New_York","intervention",80,2,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-04 13:54:32.843 +0300","[1749034465310]","2025-06-04 13:53:12.630 +0300","false",8
262,"Anonymized","Anonymized",290,"Anonymized","2025-06-02 22:57:44.572 +0300","America/New_York","control",16,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-02 23:34:51.882 +0300","[1748896480754,1748896490412]","2025-06-02 23:34:35.826 +0300","false",0
340,"Anonymized","Anonymized",305,"Anonymized","2025-06-02 23:22:13.442 +0300","America/Phoenix","intervention",120,4,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-02 23:30:24.884 +0300","[1748896222270]","2025-06-02 23:28:24.465 +0300","false",9
339,"Anonymized","Anonymized",306,"Anonymized","2025-06-02 23:22:05.853 +0300","Pacific/Honolulu","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-02 23:28:40.560 +0300","[1748896118807]","2025-06-02 23:28:35.120 +0300","false",0
356,"Anonymized","Anonymized",319,"Anonymized","2025-06-02 23:31:03.825 +0300","America/Los_Angeles","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-02 23:37:25.010 +0300","[1748896642098]","2025-06-02 23:37:18.418 +0300","false",0
190,"Anonymized","Anonymized",262,"Anonymized","2025-06-02 22:44:16.539 +0300","America/New_York","intervention",27,1,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-02 23:31:32.186 +0300","[1748896276046,1748896291167]","2025-06-02 23:31:05.015 +0300","false",1
448,"Anonymized","Anonymized",NA,"Anonymized","2025-06-03 01:24:23.385 +0300","","control",0,0,"","long","false","","","","false",0
334,"Anonymized","Anonymized",298,"Anonymized","2025-06-02 23:20:21.705 +0300","America/Chicago","intervention",16,0,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-02 23:38:10.910 +0300","[1748896689236]","2025-06-02 23:37:54.437 +0300","false",0
367,"Anonymized","Anonymized",331,"Anonymized","2025-06-02 23:40:02.732 +0300","America/Chicago","control",11,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-02 23:56:29.139 +0300","[1748897787395]","2025-06-02 23:56:18.051 +0300","false",0
322,"Anonymized","Anonymized",285,"Anonymized","2025-06-02 23:16:42.283 +0300","America/New_York","intervention",283,7,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-02 23:28:28.462 +0300","[1748896106047]","2025-06-02 23:23:44.467 +0300","false",138
305,"Anonymized","Anonymized",269,"Anonymized","2025-06-02 23:12:35.653 +0300","America/New_York","control",13,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-02 23:29:27.612 +0300","[1748896164002]","2025-06-02 23:29:14.261 +0300","false",0
333,"Anonymized","Anonymized",304,"Anonymized","2025-06-02 23:20:10.396 +0300","America/New_York","intervention",55,1,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-02 23:29:45.444 +0300","[1748896180862]","2025-06-02 23:28:49.738 +0300","false",3
338,"Anonymized","Anonymized",303,"Anonymized","2025-06-02 23:20:59.738 +0300","America/New_York","intervention",112,3,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-02 23:29:46.364 +0300","[1748896183821]","2025-06-02 23:27:53.947 +0300","false",10
306,"Anonymized","Anonymized",271,"Anonymized","2025-06-02 23:12:50.521 +0300","America/Indianapolis","intervention",42,2,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-02 23:30:58.569 +0300","[1748896257270]","2025-06-02 23:30:15.693 +0300","false",4
312,"Anonymized","Anonymized",273,"Anonymized","2025-06-02 23:13:43.209 +0300","America/Phoenix","control",16,1,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-02 23:30:14.855 +0300","[1748896212315]","2025-06-02 23:29:58.307 +0300","false",4
396,"Anonymized","Anonymized",356,"Anonymized","2025-06-03 00:02:15.734 +0300","America/New_York","control",0,0,"","long","false","","","","false",0
497,"Anonymized","Anonymized",450,"Anonymized","2025-06-03 03:16:55.704 +0300","America/Chicago","control",22,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 03:24:56.681 +0300","[1748910290804]","2025-06-03 03:24:33.710 +0300","false",0
1166,"Anonymized","Anonymized",1072,"Anonymized","2025-06-03 16:29:07.761 +0300","America/New_York","control",21,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 16:36:35.170 +0300","[1748957792069]","2025-06-03 16:36:13.376 +0300","false",0
342,"Anonymized","Anonymized",310,"Anonymized","2025-06-02 23:23:37.511 +0300","America/New_York","intervention",363,13,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-02 23:37:00.645 +0300","[1748896616651]","2025-06-02 23:30:56.838 +0300","false",31
357,"Anonymized","Anonymized",323,"Anonymized","2025-06-02 23:31:15.590 +0300","America/New_York","control",4,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-02 23:38:56.846 +0300","[1748896734967]","2025-06-02 23:38:52.339 +0300","false",0
313,"Anonymized","Anonymized",274,"Anonymized","2025-06-02 23:13:51.318 +0300","America/New_York","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-02 23:30:54.046 +0300","[1748896252264]","2025-06-02 23:30:47.363 +0300","false",0
347,"Anonymized","Anonymized",312,"Anonymized","2025-06-02 23:25:33.421 +0300","America/Chicago","control",4,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-02 23:31:58.895 +0300","[1748896316883]","2025-06-02 23:31:54.048 +0300","false",0
325,"Anonymized","Anonymized",289,"Anonymized","2025-06-02 23:17:17.351 +0300","America/New_York","intervention",0,0,"fomo","long","true","","","","false",0
440,"Anonymized","Anonymized",398,"Anonymized","2025-06-03 01:13:19.639 +0300","America/New_York","control",10,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 01:29:47.542 +0300","[1748903384492]","2025-06-03 01:29:36.711 +0300","false",0
323,"Anonymized","Anonymized",288,"Anonymized","2025-06-02 23:17:01.652 +0300","America/Chicago","intervention",107,2,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-02 23:35:24.168 +0300","[1748896521467]","2025-06-02 23:33:36.477 +0300","false",15
547,"Anonymized","Anonymized",493,"Anonymized","2025-06-03 04:38:51.325 +0300","America/Los_Angeles","intervention",51,3,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 04:45:51.781 +0300","[1748915150344]","2025-06-03 04:45:00.595 +0300","false",5
297,"Anonymized","Anonymized",268,"Anonymized","2025-06-02 23:07:30.913 +0300","America/New_York","intervention",70,4,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-02 23:36:16.469 +0300","[1748896575005]","2025-06-02 23:35:05.509 +0300","false",24
407,"Anonymized","Anonymized",369,"Anonymized","2025-06-03 00:16:19.091 +0300","America/New_York","control",33,1,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 00:24:39.629 +0300","[1748899476069]","2025-06-03 00:24:06.535 +0300","false",2
350,"Anonymized","Anonymized",315,"Anonymized","2025-06-02 23:28:28.214 +0300","America/Chicago","intervention",82,2,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-02 23:46:31.060 +0300","[1748897188229]","2025-06-02 23:45:08.144 +0300","false",14
405,"Anonymized","Anonymized",367,"Anonymized","2025-06-03 00:13:47.735 +0300","America/Chicago","intervention",60,3,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 00:51:26.410 +0300","[1748901084843]","2025-06-03 00:50:25.620 +0300","false",15
415,"Anonymized","Anonymized",378,"Anonymized","2025-06-03 00:22:52.473 +0300","America/Los_Angeles","intervention",125,6,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 00:42:54.577 +0300","[1748900570614]","2025-06-03 00:40:48.731 +0300","false",30
408,"Anonymized","Anonymized",368,"Anonymized","2025-06-03 00:16:41.979 +0300","America/Chicago","control",54,2,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 00:24:35.281 +0300","[1748899472650]","2025-06-03 00:23:40.388 +0300","false",15
403,"Anonymized","Anonymized",364,"Anonymized","2025-06-03 00:08:40.457 +0300","America/Los_Angeles","intervention",20,1,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 00:25:20.352 +0300","[1748899518086]","2025-06-03 00:24:59.964 +0300","false",1
412,"Anonymized","Anonymized",374,"Anonymized","2025-06-03 00:21:01.416 +0300","America/Chicago","intervention",90,5,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 00:39:06.363 +0300","[1748900334696]","2025-06-03 00:37:35.771 +0300","false",14
426,"Anonymized","Anonymized",385,"Anonymized","2025-06-03 00:49:25.771 +0300","America/New_York","intervention",18,1,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 00:56:07.428 +0300","[1748901365706]","2025-06-03 00:55:48.939 +0300","false",1
346,"Anonymized","Anonymized",308,"Anonymized","2025-06-02 23:23:56.131 +0300","America/New_York","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-02 23:40:26.293 +0300","[1748896823638]","2025-06-02 23:40:20.228 +0300","false",0
344,"Anonymized","Anonymized",309,"Anonymized","2025-06-02 23:23:48.098 +0300","America/Chicago","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-02 23:40:40.803 +0300","[1748896838317]","2025-06-02 23:40:34.912 +0300","false",0
337,"Anonymized","Anonymized",301,"Anonymized","2025-06-02 23:20:57.860 +0300","America/New_York","control",54,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-02 23:41:07.261 +0300","[1748896864818]","2025-06-02 23:40:12.726 +0300","false",0
362,"Anonymized","Anonymized",326,"Anonymized","2025-06-02 23:35:24.251 +0300","America/Chicago","intervention",35,2,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-02 23:42:13.740 +0300","[1748896932271]","2025-06-02 23:41:38.636 +0300","false",2
349,"Anonymized","Anonymized",314,"Anonymized","2025-06-02 23:27:07.268 +0300","America/Chicago","intervention",118,5,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-02 23:45:22.139 +0300","[1748897120074]","2025-06-02 23:43:23.391 +0300","false",18
398,"Anonymized","Anonymized",359,"Anonymized","2025-06-03 00:02:57.834 +0300","America/Los_Angeles","control",3,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 00:09:23.597 +0300","[1748898562040]","2025-06-03 00:09:20.091 +0300","false",0
363,"Anonymized","Anonymized",327,"Anonymized","2025-06-02 23:35:34.749 +0300","America/Los_Angeles","intervention",355,16,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-02 23:48:31.670 +0300","[1748897309191]","2025-06-02 23:42:36.520 +0300","false",78
499,"Anonymized","Anonymized",453,"Anonymized","2025-06-03 03:19:49.198 +0300","America/New_York","control",8,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 03:26:10.548 +0300","[1748910367946]","2025-06-03 03:26:01.938 +0300","false",0
1275,"Anonymized","Anonymized",1163,"Anonymized","2025-06-04 14:23:53.377 +0300","America/New_York","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-04 14:31:13.425 +0300","[1749036670796]","2025-06-04 14:31:06.644 +0300","false",0
424,"Anonymized","Anonymized",NA,"Anonymized","2025-06-03 00:39:54.766 +0300","","control",0,0,"","long","false","","","","false",0
430,"Anonymized","Anonymized",387,"Anonymized","2025-06-03 00:58:58.244 +0300","America/Los_Angeles","control",7,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 01:05:23.283 +0300","[1748901921057]","2025-06-03 01:05:15.356 +0300","false",0
351,"Anonymized","Anonymized",316,"Anonymized","2025-06-02 23:29:55.312 +0300","America/New_York","intervention",5,0,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-02 23:46:22.614 +0300","[1748897180064]","2025-06-02 23:46:17.317 +0300","false",0
366,"Anonymized","Anonymized",329,"Anonymized","2025-06-02 23:39:16.154 +0300","America/Chicago","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-02 23:55:59.394 +0300","[1748897756879]","2025-06-02 23:55:53.847 +0300","false",0
377,"Anonymized","Anonymized",342,"Anonymized","2025-06-02 23:45:53.673 +0300","America/Chicago","control",19,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 00:02:46.088 +0300","[1748898163473]","2025-06-03 00:02:26.359 +0300","false",0
401,"Anonymized","Anonymized",361,"Anonymized","2025-06-03 00:06:29.079 +0300","America/Chicago","intervention",80,3,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 00:24:07.954 +0300","[1748899445917]","2025-06-03 00:22:47.793 +0300","false",14
382,"Anonymized","Anonymized",346,"Anonymized","2025-06-02 23:49:31.854 +0300","America/New_York","control",401,6,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 00:03:10.081 +0300","[1748898185690]","2025-06-02 23:56:29.001 +0300","false",98
411,"Anonymized","Anonymized",373,"Anonymized","2025-06-03 00:19:36.240 +0300","America/Chicago","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 00:26:52.186 +0300","[1748899609504]","2025-06-03 00:26:46.074 +0300","false",0
451,"Anonymized","Anonymized",407,"Anonymized","2025-06-03 01:27:55.320 +0300","America/Chicago","control",7,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 01:44:21.034 +0300","[1748904256970]","2025-06-03 01:44:13.502 +0300","false",0
